Wallet No,Merchant Name,MAO Name,Sub Pillar,ISD/OSD?,Wallet Type,Rate,Lead Type,District,Address,Registration Date,Sub-Category,Registration Month,Jan'26 PC,Jan'26 PA,Jan'26 CC,Avg. Ticket Size Jan,Feb'26 PC,Feb'26 PA,Feb'26 CC,Avg. Ticket Size Feb,Mar'26 PC,Mar'26 PA,Mar'26 CC,Avg. Ticket Size March,Apr'26 PC,Apr'26 PA,Apr'26 CC,Avg. Ticket Size April,May'26 PC,May'26 PA,May'26 CC,June'26 PC,June'26 PA,June'26 CC,Jul'26 PC,Jul'26 PA,Jul'26 CC,AugPC,AugPA,Aug CC,Aug Active,Avg. Ticket Size,July to Aug Growth,Dormant Months Count (Jan to Aug),Audit Flag
1805047273,Heritage Bond,Shahriar Shamim,KA,ISD,M+,1.15%,Whatsapp Group,DHAKA,"Plot-2, Road-144, Police Plaza Concord-3Rd Floor, Shop-424, Gulshan-01, Dhaka-1212",1/28/2026,Apparel Standalone,1,0,0,0,N/A,5,"21,756",5,"4,351",26,"201,230",26,"7,740",4,"8,502",4,"2,126",11,"22,701",11,7,"10,443",6,3,480,3,5,"13,900",5,Active,2780,2795.83%,7,High Dormancy - Review
1877193296,Little Princess,Md. Meraj Ali Akash,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,24/A Japan Garden City Level 5 Shop No 534 Tokiyo Square Mohammadpur Dhaka 1207,1/28/2026,Apparel Standalone,1,0,0,0,N/A,32,"68,050",31,"2,127",60,"155,800",58,"2,597",3,"6,001",3,"2,000",20,"45,350",20,6,"12,601",6,9,"12,500",9,5,"12,000",5,Active,2400,-4.00%,7,High Dormancy - Review
1332540975,Motion view,Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"10/25 Eastern Plaza, Hatirpool Dhaka Kalabagan-1205",1/28/2026,Mobile & Gadget,1,0,0,0,N/A,6,"21,900",6,"3,650",10,"45,150",6,"4,515",3,"9,900",3,"3,300",10,"16,600",9,12,"31,526",12,11,"35,800",11,4,"7,400",4,Active,1850,-79.33%,7,High Dormancy - Review
1805464280,Aeroline Global,Shahriar Shamim,Travel & Tourism,ISD,Lite A,1.29%,CIMT,DHAKA,"House-15/1,15/2,15/3,15/4, Lift-12, Tropical Molla Tower, Bir Uttam Rafiqul Islam Aveneu, Middle Badda, Badda, Dhaka-1212",1/28/2026,Offline,1,0,0,0,N/A,1,40,1,40,0,0,0,N/A,0,0,0,N/A,1,5,1,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,4,Monitor
1321226969,Andromeda,Shahriar Shamim,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Ga-74/1, Mohakhali, Banani, Dhaka-1213",1/28/2026,Footwear,1,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,1,Monitor
1958049499,MIE ENGLISH,Fahim Kazi,Education,ISD,MMBO,1.50%,Pitch/Own Source,CHITTAGONG,"3Rd Floor Ak Center 1385 Cda Ave, Chattorgram 3900 Chandgaon, Chittagong-4212",1/28/2026,Coaching Center,1,0,0,0,N/A,0,0,0,N/A,7,"10,479",3,"1,497",2,"5,000",2,"2,500",0,0,0,0,0,0,1,"14,000",1,0,0,0,Zero Transacting,N/A,-100.00%,1,Monitor
1958049476,MIE PATHWAYS,Fahim Kazi,Education,ISD,MMBO,1.50%,Pitch/Own Source,CHITTAGONG,"Cgs 449 Chatteshwari Rd, Chattogram 4203, Kotwali",1/28/2026,Coaching Center,1,0,0,0,N/A,0,0,0,N/A,3,"90,001",3,"30,000",0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,1,Monitor
1958049477,MIE PATHWAYS,Fahim Kazi,Education,ISD,MMBO,1.50%,Pitch/Own Source,DHAKA,"House 40, Lake Drive Road, Sector 7, Uttara, Dhaka 1230",1/28/2026,Coaching Center,1,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,4,Monitor
1339890852,Zavara,Md. Ashraful Islam,Online Payments,ISD,Lite A,1.29%,CIMT,DHAKA,H-80/1 Bir Uttam Jiaur Rahman Sarak Banani Dhaka 1213,1/28/2026,E-Commerce,1,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,5,High Dormancy - Review
1624538516,Zavara,Md. Ashraful Islam,KA,ISD,M+,1.15%,CIMT,DHAKA,H-80/1 Bir Uttam Jiaur Rahman Sarak Banani Dhaka 1213,1/28/2026,Personal Care,1,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,3,Monitor
1941996996,lolona,Md. Sazzad Hossain Sojan,Online Payments,ISD,Lite A,1.29%,CIMT,DHAKA,"Fair Plaza 6Th Floor, Suits-5, Plot-C/3, Block-D Mirpur Dhaka Bangladesh-1216",1/29/2026,E-Commerce,1,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,1,101,1,101,0,0,0,1,470,1,17,"11,338",15,112,"42,567",53,Active,380.0625,275.44%,1,Monitor
1901930980,Desire,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"Basundhara City Shopping Complex, Panthapath Dhaka Level-2, Block-D, Shop-109, Tejgaon, Dhaka-1215",1/29/2026,Apparel Chain,1,0,0,0,N/A,11,"28,890",11,"2,626",149,"397,972",140,"2,671",36,"78,515",36,"2,181",59,"137,595",55,24,"37,866",24,14,"28,013",14,15,"20,497",14,Active,1366.466667,-26.83%,1,Monitor
1901930984,Desire,Fahim Kazi,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"Plaza A R Dhanmondi-28, Dhaka Level-1, Shop-214, Dhaka-1209",1/29/2026,Apparel Chain,1,0,0,0,N/A,1,"7,670",1,"7,670",54,"122,574",51,"2,270",9,"21,503",9,"2,389",14,"31,083",14,18,"30,620",18,5,"4,065",5,7,"12,545",7,Active,1792.142857,208.61%,1,Monitor
1901930983,Desire,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"Zam Zam Tower, Uttara-11, Dhaka, Level-3, Shop-407, Dhaka-1230",1/29/2026,Apparel Chain,1,0,0,0,N/A,10,"26,615",9,"2,662",78,"185,820",67,"2,382",10,"19,422",10,"1,942",24,"40,124",22,20,"29,923",19,7,"12,998",7,8,"9,200",7,Active,1150,-29.22%,4,Monitor
1901930985,Desire,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"Plot-32/B/10/2, Road-15/1, Av-5, Block-C, Mirpur-11, Dhaka-1216",1/29/2026,Apparel Chain,1,0,0,0,N/A,9,"3,300",9,367,1,150,1,150,0,0,0,N/A,1,80,1,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,5,High Dormancy - Review
1901930982,Desire,Fahim Kazi,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"M M Complex 2/11, Pallabi Mirpur Dhaka, Level-3, 1216",1/29/2026,Apparel Chain,1,0,0,0,N/A,0,0,0,N/A,27,"54,060",25,"2,002",0,0,0,N/A,2,"2,915",2,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,1,Monitor
1827043584,Masty Tech Innovation,Md. Ashraful Islam,Online Payments,ISD,M+,10%,Merchant Referral,MYMENSINGH,Holding No-Shop No-M N School Sanlogno Laxkhikhola Muktagacha-2210,2/1/2026,Content,2,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,8,400,8,50,66,"3,750",44,79,"4,480",45,36,"2,000",24,"6,904","345,600","5,490",Active,50.05793743,17180.00%,1,Monitor
1785587284,La Belle,Md. Meraj Ali Akash,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"58, Shonargaon Janapath, 2 No Floor, Uttara, Dhaka-1230",2/2/2026,Apparel Standalone,2,0,0,0,N/A,15,"22,023",15,"1,468",46,"87,312",39,"1,898",10,"18,203",10,"1,820",21,"36,412",20,25,"69,691",23,16,"37,256",16,14,"20,931",13,Active,1495.071429,-43.82%,1,Monitor
1335142190,Nafa Global Accord Limited,Md. Sazzad Hossain Sojan,Travel & Tourism,ISD,Lite A,1.29%,CIMT,NARAYANGANJ,"Mizmiji Batan Para, Mizmiji Siddhirganj, Narayanganj Sadar, Narayanganj-1400",2/2/2026,Offline,2,0,0,0,N/A,7,"15,820",5,"2,260",3,"9,400",3,"3,133",3,"2,702",3,901,3,"5,665",2,3,"13,001",3,4,"9,901",4,3,"6,501",3,Active,2167,-34.34%,1,Monitor
1304555533,Word and Code,Md. Ashraful Islam,Education,ISD,M+,1.50%,CIMT,CHITTAGONG,"1/A, Road No-01, J Block, Halisahar Housing, Estate, Halisahar, Chattagram-4228",2/2/2026,Coaching Center,2,0,0,0,N/A,6,"1,214",6,202,13,"24,345",9,"1,873",28,"16,326",14,583,4,901,3,4,"1,611",4,0,0,0,1,505,1,Amber,505,New,4,Sudden Reactivation - Review
1757222371,River Travels,Md. Ashraful Islam,Travel & Tourism,ISD,Lite A,1.29%,CIMT,DHAKA,"199, Shahid Nazrul Islam Shoroni, 15/5, Bijoynagar, Akram Tower, 11Th Floor, Paltan, Dhaka-1000",2/2/2026,Offline,2,0,0,0,N/A,4,"1,505",3,376,1,"6,500",1,"6,500",0,0,0,N/A,1,1,1,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,1,Monitor
1306955548,Zen Outfitters,Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Uttara Sectore-3, Latif Emporiam Shopping Complex, Level-2, Shop-48, Uttara, Dhaka-1230",2/2/2026,Apparel Standalone,2,0,0,0,N/A,1,100,1,100,6,"7,050",6,"1,175",0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,1,Monitor
1617336312,Araf telecom ( Oraimo brand shop mirpur-10 ),Md. Ashraful Islam,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Plot-1/A Do-45, 46, 3Rd Floor, Shah Ali Plaza, Mirpur-10, Mirpur, Dhaka-1216",2/3/2026,Mobile & Gadget,2,0,0,0,N/A,20,"33,292",20,"1,665",141,"287,950",140,"2,042",144,"269,330",141,"1,870",201,"369,337",196,169,"352,591",164,176,"358,188",168,172,"367,510",165,Active,2136.686047,2.60%,1,Monitor
1339364352,MAA Telecom ( Oraimo brand shop jamuna ),Md. Ashraful Islam,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Ka-244 Kuril Jamuna Future Park, 5Th Floor, Block-C, Shop No-4C-20/A-3, Vatara Dhaka-1229",2/3/2026,Mobile & Gadget,2,0,0,0,N/A,34,"73,603",34,"2,165",130,"290,785",122,"2,237",73,"160,586",69,"2,200",194,"376,927",172,191,"342,188",184,166,"322,192",157,148,"288,135",136,Active,1946.858108,-10.57%,1,Monitor
1805048471,Gray Life Style,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,NETRAKONA,"Netrokona Choto Bazar, Netrokona Sadar, Netrokona 2400",2/3/2026,Apparel Standalone,2,0,0,0,N/A,34,"43,902",30,"1,291",132,"206,784",119,"1,567",14,"17,474",13,"1,248",32,"39,116",30,2,"1,044",1,31,"25,963",23,38,"64,464",31,Active,1696.421053,148.29%,2,Monitor
1805048467,Gray Life Style,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,BARISAL,"Barishal Opposite Hot Plate, Restaurant, Barishal District Sadar Road, Barishal 8205",2/3/2026,Apparel Standalone,2,0,0,0,N/A,11,"11,447",10,"1,041",300,"434,548",260,"1,448",9,"13,540",9,"1,504",63,"63,675",59,12,"5,651",10,16,"13,908",16,31,"61,906",30,Active,1996.967742,345.11%,2,Monitor
1844618859,Truck Lagbe Limited,Md. Ashraful Islam,Online Payments,ISD,M+,1.50%,Merchant Referral,DHAKA,107 Motijheel B/A Dhaka-1000,2/3/2026,E-Commerce,2,0,0,0,N/A,2,21,2,11,0,0,0,N/A,0,0,0,N/A,0,0,0,15,21,5,24,"10,503",18,87,"43,500",46,Active,500,314.17%,1,Monitor
1720580422,Next Gen Education,Md. Ashraful Islam,Education,OSD,M+,1.50%,Pitch/Own Source,DHAKA,"House No 470, Dilu Road, New Eskaton, Ramna, Dhaka 1217",2/3/2026,Coaching Center,2,0,0,0,N/A,6,"12,000",6,"2,000",7,"14,000",7,"2,000",13,"25,500",13,"1,962",9,"64,500",8,16,"33,180",15,8,"15,000",8,14,"26,000",13,Active,1857.142857,73.33%,2,Monitor
1805048470,Gray Life Style,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,BARGUNA,"Barguna Ground Floor, Holding No 151 Sadar Road, Barguna 8700",2/3/2026,Apparel Standalone,2,0,0,0,N/A,48,"58,918",34,"1,227",70,"105,137",55,"1,502",5,"4,470",5,894,47,"63,988",34,1,"1,226",1,3,"3,519",3,18,"25,270",17,Active,1403.888889,618.10%,5,High Dormancy - Review
1805048469,Gray Life Style,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,BHOLA,"Bhola Opposite Hotel Papillon, Ukil Para, Bhola Sadar Road, Bhola 8300",2/3/2026,Apparel Standalone,2,0,0,0,N/A,3,"1,002",3,334,46,"78,111",42,"1,698",6,"7,425",6,"1,238",36,"38,458",32,9,"5,761",9,13,"11,780",12,18,"24,392",14,Active,1355.111111,107.06%,3,Monitor
1335959285,AI FOOD,Md. Ashraful Islam,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Section-12, Block-A, Road-7, Plot-45, Mirpur, Pallabi, Dhaka-1216",2/3/2026,Restaurant & Cafe,2,0,0,0,N/A,64,"16,800",58,263,58,"15,110",53,261,112,"26,585",101,237,112,"27,910",105,68,"18,821",64,68,"18,000",67,69,"18,210",66,Active,263.9130435,1.17%,6,High Dormancy - Review
1805048468,Gray Life Style,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,COMILLA,"Cumilla Shop No 312, 3Rd Floor, Rupayan Shopping Complex, Kandirpar, Cumilla, Comilla Adarsha Sadar 3500",2/3/2026,Apparel Standalone,2,0,0,0,N/A,5,"4,282",5,856,42,"66,290",40,"1,578",0,0,0,N/A,4,"2,353",4,5,"7,097",3,5,"3,443",3,5,"14,470",5,Active,2894,320.27%,4,Monitor
1890450218,M/S. Suddhispot,Md. Ashraful Islam,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Plot-03, Road-20, Bosoti Dream, Gulshan-2, Dhaka-1212",2/3/2026,Restaurant & Cafe,2,0,0,0,N/A,3,505,3,168,0,0,0,N/A,4,"3,042",4,761,2,151,2,6,"6,420",3,4,"1,412",4,6,"13,801",6,Active,2300.166667,877.41%,2,Monitor
1903222244,Zeit Limited,Md. Ashraful Islam,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"169 Santi Niketon Tejgaon Industrial Area, Dhaka-1208",2/3/2026,Gifts and Wearables,2,0,0,0,N/A,5,"2,012",5,402,2,"2,000",2,"1,000",3,"8,399",3,"2,800",3,"3,201",3,1,"5,000",1,6,"13,378",6,4,"7,961",4,Active,1990.25,-40.49%,1,Monitor
1410308102,CarryLux,Shahriar Shamim,Online Payments,ISD,Lite A,1.29%,CIMT,NARAYANGANJ,Rosulpur Kutubpur Fatulla Narayangonj Sadar-1400,2/3/2026,E-Commerce,2,0,0,0,N/A,648,"866,111",571,"1,337","1,303","2,159,597","1,105","1,657","1,246","2,709,353","1,038","2,174",766,"2,143,401",620,154,"517,912",144,0,0,0,0,0,0,Zero Transacting,N/A,New,1,Monitor
1309112403,Govt. Haji Ibrahim Alamchan Model School & College,Md. Meraj Ali Akash,Education,OSD,Pay Bill,1.30%,CIMT,NARAYANGANJ,Bandar Narayanganj Sadar-1414,2/3/2026,National Curriculum-Public,2,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,610,3,203,246,"175,200",32,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,1,Monitor
1805048464,Gray Life Style,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"Dhaka Holding 39, Road 20, House 12, Mirpur 10, Block A, Mirpur, Dhaka 1216",2/3/2026,Apparel Standalone,2,0,0,0,N/A,6,"6,004",6,"1,001",1,"1,595",1,"1,595",0,0,0,N/A,16,"19,542",15,4,"2,334",4,0,0,0,0,0,0,Zero Transacting,N/A,New,1,Monitor
1805048465,RAAI APPARELS,Md. Ashraful Islam,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"103/1, Polashnagar, Mirpur, Pallabi, Dhaka-1216",2/3/2026,Apparel Standalone,2,0,0,0,N/A,3,"1,002",3,334,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,1,Monitor
1839417049,Sharifpur Islami Academy,Shahriar Shamim,Education,OSD,M+,1.30%,CIMT,COMILLA,"Sharifpur, Ward No-5, Jiapur, Burichang, Comilla-3500",2/3/2026,National Curriculum-Private,2,0,0,0,N/A,3,"3,042",3,"1,014",3,155,1,52,0,0,0,N/A,1,"2,570",1,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,1,Monitor
1332561385,Ghorer Bazar,Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Uttara Noth Station Gate B South East Side Uttara, Dhaka-1230",2/5/2026,Superstore Chain,2,0,0,0,N/A,0,0,0,N/A,51,"69,904",45,"1,371",126,"135,111",114,"1,072",198,"202,014",180,224,"191,320",207,357,"357,687",325,469,"542,056",426,Active,1155.769723,51.54%,2,Monitor
1332561381,Ghorer Bazar,Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Bangladesh Secretariat Station, Gate C South West Side, Paltan, Dhaka-1000",2/5/2026,Superstore Chain,2,0,0,0,N/A,104,"114,823",99,"1,104",201,"222,796",188,"1,108",225,"219,550",212,976,402,"292,042",361,365,"256,043",331,483,"367,539",435,508,"413,958",461,Active,814.8779528,12.63%,2,Monitor
1332561382,Ghorer Bazar,Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Dhaka University Station, Gate A North East Side, Shahbagh, Dhaka-1000",2/5/2026,Superstore Chain,2,0,0,0,N/A,104,"112,192",101,"1,079",249,"237,649",223,954,312,"289,341",302,927,494,"369,484",451,494,"274,593",445,633,"304,848",569,661,"393,225",608,Active,594.8940998,28.99%,3,Monitor
1332561383,Ghorer Bazar,Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Shahbagh Station Gate C South West Side, Shahbagh, Dhaka-1000",2/5/2026,Superstore Chain,2,0,0,0,N/A,121,"140,690",119,"1,163",171,"165,149",158,966,171,"167,378",160,979,328,"220,011",299,278,"222,375",254,385,"258,479",341,510,"357,485",469,Active,700.9509804,38.30%,6,High Dormancy - Review
1820040025,Shahzadi mart,Md. Sazzad Hossain Sojan,KA,OSD,M+,1.15%,Pitch/Own Source,COMILLA,"Shop No-322, Rupayan Delwar Tower, 2Nd Floor, Kandirpar, Cumilla Sadar, Cumilla-3500",2/5/2026,Apparel Standalone,2,0,0,0,N/A,15,"10,923",12,728,11,"16,959",9,"1,542",7,"22,250",5,"3,179",68,"243,307",59,121,"603,393",102,31,"148,692",27,53,"241,742",37,Active,4561.169811,62.58%,1,Monitor
1332561384,Ghorer Bazar,Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Shewrapara Station Gate B South East Side, Mirpur, Dhaka-1216",2/5/2026,Superstore Chain,2,0,0,0,N/A,49,"63,776",48,"1,302",72,"84,168",62,"1,169",75,"79,248",69,"1,057",131,"128,204",123,105,"98,221",98,153,"154,941",147,193,"195,934",177,Active,1015.202073,26.46%,1,Monitor
1953336882,Horizon International Education,Md. Meraj Ali Akash,Education,ISD,M+,1.50%,Pitch/Own Source,DHAKA,"Sector-6, Road-1, Basa-48, Uttara Sector-6, Uttara, Dhaka-1230",2/5/2026,National Curriculum-Private,2,0,0,0,N/A,6,"22,551",5,"3,759",4,"14,100",4,"3,525",3,"14,500",3,"4,833",4,"18,500",4,7,"54,300",7,10,"54,150",9,18,"48,100",17,Active,2672.222222,-11.17%,5,High Dormancy - Review
1896193909,Midtown Physiotherapy and Rehabilitation Center,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,BRAHMANBARIA,"Noyonpurbazar, Kasba, Brahmanbaria 3500",2/5/2026,Diagnostics,2,0,0,0,N/A,6,"5,002",3,834,0,0,0,N/A,1,1,1,1,1,1,1,10,25,2,1,1,1,2,6,1,Amber,3.1,520.00%,5,High Dormancy - Review
1580523840,Midtown Physiotherapy and Rehabilitation Center,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"863/1 Moddhomonipur, Mirpur 2, Dhaka 1216",2/5/2026,Diagnostics,2,0,0,0,N/A,6,"5,002",3,834,0,0,0,N/A,"1,475","2,486,965","1,020","1,686",3,"1,559",3,6,11,2,2,2,2,2,6,1,Amber,3,200.00%,6,High Dormancy - Review
1955945219,Noori,Md. Ashraful Islam,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Bari-02, Road-144 Police Plaza, Concord Dokan No-330, 332 3Rd Floor, Gulshan 1 Dhaka-1212",2/5/2026,Apparel Standalone,2,0,0,0,N/A,8,"98,300",7,"12,288",42,"478,725",40,"11,398",1,"15,800",1,"15,800",1,"8,500",1,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,2,Monitor
1552544193,Osmani Medicine Corner,Shahriar Shamim,KA,ISD,Lite B,1.15%,Merchant Referral,#N/A,#N/A,2/8/2026,#N/A,2,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,29,"40,788",5,Active,1406.482759,New,3,Sudden Reactivation - Review
1602054560,Desh Collection,Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"52, Jahir Market, Mirpur Road, 5Th Floor, New Market, Dhaka-1205",2/8/2026,Apparel Standalone,2,0,0,0,N/A,9,"7,210",9,801,24,"66,700",21,"2,779",24,"60,350",16,"2,515",12,"18,052",11,10,"16,991",7,9,"25,050",7,15,"35,669",9,Active,2377.933333,42.39%,1,Monitor
